NAME,TBNAME,TBCREATOR
COLLATION_NAME,COLUMNS_S,SYSIBM  
COLLATION_SCHEMA,COLUMNS_S,SYSIBM  
COLUMN_DEFAULT,COLUMNS_S,SYSIBM  
COLUMN_NAME,COLUMNS_S,SYSIBM  
DATA_TYPE,COLUMNS_S,SYSIBM  
DATETIME_PRECISION,COLUMNS_S,SYSIBM  
DOMAIN_CATALOG,COLUMNS_S,SYSIBM  
DOMAIN_NAME,COLUMNS_S,SYSIBM  
DOMAIN_SCHEMA,COLUMNS_S,SYSIBM  
DTD_IDENTIFIER,COLUMNS_S,SYSIBM  
INTERVAL_PRECISION,COLUMNS_S,SYSIBM  
INTERVAL_TYPE,COLUMNS_S,SYSIBM  
IS_NULLABLE,COLUMNS_S,SYSIBM  
IS_SELF_REF,COLUMNS_S,SYSIBM  
MAX_CARDINALITY,COLUMNS_S,SYSIBM  
NUMERIC_PRECISION,COLUMNS_S,SYSIBM  
NUMERIC_PREC_RADIX,COLUMNS_S,SYSIBM  
NUMERIC_SCALE,COLUMNS_S,SYSIBM  
ORDINAL_POSITION,COLUMNS_S,SYSIBM  
SCOPE_CATALOG,COLUMNS_S,SYSIBM  
SCOPE_NAME,COLUMNS_S,SYSIBM  
SCOPE_SCHEMA,COLUMNS_S,SYSIBM  
TABLE_CATALOG,COLUMNS_S,SYSIBM  
TABLE_NAME,COLUMNS_S,SYSIBM  
TABLE_SCHEMA,COLUMNS_S,SYSIBM  
UDT_CATALOG,COLUMNS_S,SYSIBM  
UDT_NAME,COLUMNS_S,SYSIBM  
UDT_SCHEMA,COLUMNS_S,SYSIBM  
DUMMY,DUAL,SYSIBM  
AS_LOCATOR,PARAMETERS,SYSIBM  
CHARACTER_MAXIMUM_LENGTH,PARAMETERS,SYSIBM  
CHARACTER_OCTET_LENGTH,PARAMETERS,SYSIBM  
CHARACTER_SET_CATALOG,PARAMETERS,SYSIBM  
CHARACTER_SET_NAME,PARAMETERS,SYSIBM  
CHARACTER_SET_SCHEMA,PARAMETERS,SYSIBM  
COLLATION_CATALOG,PARAMETERS,SYSIBM  
COLLATION_NAME,PARAMETERS,SYSIBM  
COLLATION_SCHEMA,PARAMETERS,SYSIBM  
DATA_TYPE,PARAMETERS,SYSIBM  
DATETIME_PRECISION,PARAMETERS,SYSIBM  
DTD_IDENTIFIER,PARAMETERS,SYSIBM  
FROM_SQL_SPECIFIC_CATALOG,PARAMETERS,SYSIBM  
FROM_SQL_SPECIFIC_NAME,PARAMETERS,SYSIBM  
FROM_SQL_SPECIFIC_SCHEMA,PARAMETERS,SYSIBM  
INTERVAL_PRECISION,PARAMETERS,SYSIBM  
INTERVAL_TYPE,PARAMETERS,SYSIBM  
IS_RESULT,PARAMETERS,SYSIBM  
MAXIMUM_CARDINALITY,PARAMETERS,SYSIBM  
NUMERIC_PRECISION,PARAMETERS,SYSIBM  
NUMERIC_PRECISION_RADIX,PARAMETERS,SYSIBM  
NUMERIC_SCALE,PARAMETERS,SYSIBM  
ORDINAL_POSITION,PARAMETERS,SYSIBM  
PARAMETER_MODE,PARAMETERS,SYSIBM  
PARAMETER_NAME,PARAMETERS,SYSIBM  
SCOPE_CATALOG,PARAMETERS,SYSIBM  
SCOPE_NAME,PARAMETERS,SYSIBM  
SCOPE_SCHEMA,PARAMETERS,SYSIBM  
SPECIFIC_CATALOG,PARAMETERS,SYSIBM  
SPECIFIC_NAME,PARAMETERS,SYSIBM  
SPECIFIC_SCHEMA,PARAMETERS,SYSIBM  
TO_SQL_SPECIFIC_CATALOG,PARAMETERS,SYSIBM  
TO_SQL_SPECIFIC_NAME,PARAMETERS,SYSIBM  
TO_SQL_SPECIFIC_SCHEMA,PARAMETERS,SYSIBM  
UDT_CATALOG,PARAMETERS,SYSIBM  
UDT_NAME,PARAMETERS,SYSIBM  
UDT_SCHEMA,PARAMETERS,SYSIBM  
AS_LOCATOR,PARAMETERS_S,SYSIBM  
CHARACTER_SET_NAME,PARAMETERS_S,SYSIBM  
CHAR_MAX_LENGTH,PARAMETERS_S,SYSIBM  
CHAR_OCTET_LENGTH,PARAMETERS_S,SYSIBM  
CHAR_SET_CATALOG,PARAMETERS_S,SYSIBM  
CHAR_SET_SCHEMA,PARAMETERS_S,SYSIBM  
COLLATION_CATALOG,PARAMETERS_S,SYSIBM  
COLLATION_NAME,PARAMETERS_S,SYSIBM  
COLLATION_SCHEMA,PARAMETERS_S,SYSIBM  
DATA_TYPE,PARAMETERS_S,SYSIBM  
DATETIME_PRECISION,PARAMETERS_S,SYSIBM  
DTD_IDENTIFIER,PARAMETERS_S,SYSIBM  
FROM_SQL_SPEC_CAT,PARAMETERS_S,SYSIBM  
FROM_SQL_SPEC_NAME,PARAMETERS_S,SYSIBM  
FROM_SQL_SPEC_SCH,PARAMETERS_S,SYSIBM  
INTERVAL_PRECISION,PARAMETERS_S,SYSIBM  
INTERVAL_TYPE,PARAMETERS_S,SYSIBM  
IS_RESULT,PARAMETERS_S,SYSIBM  
MAX_CARDINALITY,PARAMETERS_S,SYSIBM  
NUMERIC_PRECISION,PARAMETERS_S,SYSIBM  
NUMERIC_PREC_RADIX,PARAMETERS_S,SYSIBM  
NUMERIC_SCALE,PARAMETERS_S,SYSIBM  
ORDINAL_POSITION,PARAMETERS_S,SYSIBM  
PARAMETER_MODE,PARAMETERS_S,SYSIBM  
PARAMETER_NAME,PARAMETERS_S,SYSIBM  
SCOPE_CATALOG,PARAMETERS_S,SYSIBM  
SCOPE_NAME,PARAMETERS_S,SYSIBM  
SCOPE_SCHEMA,PARAMETERS_S,SYSIBM  
SPECIFIC_CATALOG,PARAMETERS_S,SYSIBM  
SPECIFIC_NAME,PARAMETERS_S,SYSIBM  
SPECIFIC_SCHEMA,PARAMETERS_S,SYSIBM  
TO_SQL_SPEC_CAT,PARAMETERS_S,SYSIBM  
TO_SQL_SPEC_NAME,PARAMETERS_S,SYSIBM  
TO_SQL_SPEC_SCHEMA,PARAMETERS_S,SYSIBM  
UDT_CATALOG,PARAMETERS_S,SYSIBM  
UDT_NAME,PARAMETERS_S,SYSIBM  
UDT_SCHEMA,PARAMETERS_S,SYSIBM  
CONSTRAINT_CATALOG,REFERENTIAL_CONSTRAINTS,SYSIBM  
CONSTRAINT_NAME,REFERENTIAL_CONSTRAINTS,SYSIBM  
CONSTRAINT_SCHEMA,REFERENTIAL_CONSTRAINTS,SYSIBM  
DELETE_RULE,REFERENTIAL_CONSTRAINTS,SYSIBM  
MATCH_OPTION,REFERENTIAL_CONSTRAINTS,SYSIBM  
UNIQUE_CONSTRAINT_CATALOG,REFERENTIAL_CONSTRAINTS,SYSIBM  
UNIQUE_CONSTRAINT_NAME,REFERENTIAL_CONSTRAINTS,SYSIBM  
UNIQUE_CONSTRAINT_SCHEMA,REFERENTIAL_CONSTRAINTS,SYSIBM  
UPDATE_RULE,REFERENTIAL_CONSTRAINTS,SYSIBM  
CONSTRAINT_CATALOG,REF_CONSTRAINTS,SYSIBM  
CONSTRAINT_NAME,REF_CONSTRAINTS,SYSIBM  
CONSTRAINT_SCHEMA,REF_CONSTRAINTS,SYSIBM  
DELETE_RULE,REF_CONSTRAINTS,SYSIBM  
MATCH_OPTION,REF_CONSTRAINTS,SYSIBM  
UNIQUE_CONSTR_CAT,REF_CONSTRAINTS,SYSIBM  
UNIQUE_CONSTR_NAME,REF_CONSTRAINTS,SYSIBM  
UNIQUE_CONSTR_SCH,REF_CONSTRAINTS,SYSIBM  
UPDATE_RULE,REF_CONSTRAINTS,SYSIBM  
AS_LOCATOR,ROUTINES,SYSIBM  
CHARACTER_MAXIMUM_LENGTH,ROUTINES,SYSIBM  
CHARACTER_OCTET_LENGTH,ROUTINES,SYSIBM  
CHARACTER_SET_CATALOG,ROUTINES,SYSIBM  
CHARACTER_SET_NAME,ROUTINES,SYSIBM  
CHARACTER_SET_SCHEMA,ROUTINES,SYSIBM  
COLLATION_CATALOG,ROUTINES,SYSIBM  
COLLATION_NAME,ROUTINES,SYSIBM  
COLLATION_SCHEMA,ROUTINES,SYSIBM  
CREATED,ROUTINES,SYSIBM  
DATA_TYPE,ROUTINES,SYSIBM  
DATETIME_PRECISION,ROUTINES,SYSIBM  
DTD_IDENTIFIER,ROUTINES,SYSIBM  
EXTERNAL_LANGUAGE,ROUTINES,SYSIBM  
EXTERNAL_NAME,ROUTINES,SYSIBM  
INTERVAL_PRECISION,ROUTINES,SYSIBM  
INTERVAL_TYPE,ROUTINES,SYSIBM  
IS_DETERMINISTIC,ROUTINES,SYSIBM  
IS_IMPLICITLY_INVOCABLE,ROUTINES,SYSIBM  
IS_NULL_CALL,ROUTINES,SYSIBM  
IS_USER_DEFINED_CAST,ROUTINES,SYSIBM  
LAST_ALTERED,ROUTINES,SYSIBM  
MAXIMUM_CARDINALITY,ROUTINES,SYSIBM  
MAX_DYNAMIC_RESULT_SETS,ROUTINES,SYSIBM  
MODULE_CATALOG,ROUTINES,SYSIBM  
MODULE_NAME,ROUTINES,SYSIBM  
MODULE_SCHEMA,ROUTINES,SYSIBM  
NUMERIC_PRECISION,ROUTINES,SYSIBM  
NUMERIC_PRECISION_RADIX,ROUTINES,SYSIBM  
NUMERIC_SCALE,ROUTINES,SYSIBM  
PARAMETER_STYLE,ROUTINES,SYSIBM  
ROUTINE_BODY,ROUTINES,SYSIBM  
ROUTINE_CATALOG,ROUTINES,SYSIBM  
ROUTINE_DEFINITION,ROUTINES,SYSIBM  
ROUTINE_NAME,ROUTINES,SYSIBM  
ROUTINE_SCHEMA,ROUTINES,SYSIBM  
ROUTINE_TYPE,ROUTINES,SYSIBM  
SCHEMA_LEVEL_ROUTINE,ROUTINES,SYSIBM  
SCOPE_CATALOG,ROUTINES,SYSIBM  
SCOPE_NAME,ROUTINES,SYSIBM  
SCOPE_SCHEMA,ROUTINES,SYSIBM  
SECURITY_TYPE,ROUTINES,SYSIBM  
SPECIFIC_CATALOG,ROUTINES,SYSIBM  
SPECIFIC_NAME,ROUTINES,SYSIBM  
SPECIFIC_SCHEMA,ROUTINES,SYSIBM  
SQL_DATA_ACCESS,ROUTINES,SYSIBM  
SQL_PATH,ROUTINES,SYSIBM  
TO_SQL_SPECIFIC_CATALOG,ROUTINES,SYSIBM  
TO_SQL_SPECIFIC_NAME,ROUTINES,SYSIBM  
TO_SQL_SPECIFIC_SCHEMA,ROUTINES,SYSIBM  
TYPE_UDT_CATALOG,ROUTINES,SYSIBM  
TYPE_UDT_NAME,ROUTINES,SYSIBM  
TYPE_UDT_SCHEMA,ROUTINES,SYSIBM  
UDT_CATALOG,ROUTINES,SYSIBM  
UDT_NAME,ROUTINES,SYSIBM  
UDT_SCHEMA,ROUTINES,SYSIBM  
AS_LOCATOR,ROUTINES_S,SYSIBM  
CHARACTER_SET_NAME,ROUTINES_S,SYSIBM  
CHAR_MAX_LENGTH,ROUTINES_S,SYSIBM  
CHAR_OCTET_LENGTH,ROUTINES_S,SYSIBM  
CHAR_SET_CATALOG,ROUTINES_S,SYSIBM  
CHAR_SET_SCHEMA,ROUTINES_S,SYSIBM  
COLLATION_CATALOG,ROUTINES_S,SYSIBM  
COLLATION_NAME,ROUTINES_S,SYSIBM  
COLLATION_SCHEMA,ROUTINES_S,SYSIBM  
CREATED,ROUTINES_S,SYSIBM  
DATA_TYPE,ROUTINES_S,SYSIBM  
DATETIME_PRECISION,ROUTINES_S,SYSIBM  
DTD_IDENTIFIER,ROUTINES_S,SYSIBM  
EXTERNAL_LANGUAGE,ROUTINES_S,SYSIBM  
EXTERNAL_NAME,ROUTINES_S,SYSIBM  
INTERVAL_PRECISION,ROUTINES_S,SYSIBM  
INTERVAL_TYPE,ROUTINES_S,SYSIBM  
IS_DETERMINISTIC,ROUTINES_S,SYSIBM  
IS_IMP_INVOCABLE,ROUTINES_S,SYSIBM  
IS_NULL_CALL,ROUTINES_S,SYSIBM  
IS_USER_DEFND_CAST,ROUTINES_S,SYSIBM  
LAST_ALTERED,ROUTINES_S,SYSIBM  
MAX_CARDINALITY,ROUTINES_S,SYSIBM  
MAX_DYN_RESLT_SETS,ROUTINES_S,SYSIBM  
MODULE_CATALOG,ROUTINES_S,SYSIBM  
MODULE_NAME,ROUTINES_S,SYSIBM  
MODULE_SCHEMA,ROUTINES_S,SYSIBM  
NUMERIC_PRECISION,ROUTINES_S,SYSIBM  
NUMERIC_PREC_RADIX,ROUTINES_S,SYSIBM  
NUMERIC_SCALE,ROUTINES_S,SYSIBM  
PARAMETER_STYLE,ROUTINES_S,SYSIBM  
ROUTINE_BODY,ROUTINES_S,SYSIBM  
ROUTINE_CATALOG,ROUTINES_S,SYSIBM  
ROUTINE_DEFINITION,ROUTINES_S,SYSIBM  
ROUTINE_NAME,ROUTINES_S,SYSIBM  
ROUTINE_SCHEMA,ROUTINES_S,SYSIBM  
ROUTINE_TYPE,ROUTINES_S,SYSIBM  
SCH_LEVEL_ROUTINE,ROUTINES_S,SYSIBM  
SCOPE_CATALOG,ROUTINES_S,SYSIBM  
SCOPE_NAME,ROUTINES_S,SYSIBM  
SCOPE_SCHEMA,ROUTINES_S,SYSIBM  
SECURITY_TYPE,ROUTINES_S,SYSIBM  
SPECIFIC_CATALOG,ROUTINES_S,SYSIBM  
SPECIFIC_NAME,ROUTINES_S,SYSIBM  
SPECIFIC_SCHEMA,ROUTINES_S,SYSIBM  
SQL_DATA_ACCESS,ROUTINES_S,SYSIBM  
SQL_PATH,ROUTINES_S,SYSIBM  
TO_SQL_SPEC_CAT,ROUTINES_S,SYSIBM  
TO_SQL_SPEC_NAME,ROUTINES_S,SYSIBM  
TO_SQL_SPEC_SCHEMA,ROUTINES_S,SYSIBM  
TYPE_UDT_CATALOG,ROUTINES_S,SYSIBM  
TYPE_UDT_NAME,ROUTINES_S,SYSIBM  
TYPE_UDT_SCHEMA,ROUTINES_S,SYSIBM  
UDT_CATALOG,ROUTINES_S,SYSIBM  
UDT_NAME,ROUTINES_S,SYSIBM  
UDT_SCHEMA,ROUTINES_S,SYSIBM  
COLUMN_NAME,SQLCOLPRIVILEGES,SYSIBM  
DBNAME,SQLCOLPRIVILEGES,SYSIBM  
GRANTEE,SQLCOLPRIVILEGES,SYSIBM  
GRANTOR,SQLCOLPRIVILEGES,SYSIBM  
IS_GRANTABLE,SQLCOLPRIVILEGES,SYSIBM  
PRIVILEGE,SQLCOLPRIVILEGES,SYSIBM  
TABLE_CAT,SQLCOLPRIVILEGES,SYSIBM  
TABLE_NAME,SQLCOLPRIVILEGES,SYSIBM  
TABLE_SCHEM,SQLCOLPRIVILEGES,SYSIBM  
BUFFER_LENGTH,SQLCOLUMNS,SYSIBM  
CHAR_OCTET_LENGTH,SQLCOLUMNS,SYSIBM  
COLUMN_DEF,SQLCOLUMNS,SYSIBM  
COLUMN_NAME,SQLCOLUMNS,SYSIBM  
COLUMN_SIZE,SQLCOLUMNS,SYSIBM  
DATA_TYPE,SQLCOLUMNS,SYSIBM  
DBNAME,SQLCOLUMNS,SYSIBM  
DECIMAL_DIGITS,SQLCOLUMNS,SYSIBM  
IS_NULLABLE,SQLCOLUMNS,SYSIBM  
JDBC_DATA_TYPE,SQLCOLUMNS,SYSIBM  
NULLABLE,SQLCOLUMNS,SYSIBM  
NUM_PREC_RADIX,SQLCOLUMNS,SYSIBM  
ORDINAL_POSITION,SQLCOLUMNS,SYSIBM  
PSEUDO_COLUMN,SQLCOLUMNS,SYSIBM  
REMARKS,SQLCOLUMNS,SYSIBM  
SCOPE_CATLOG,SQLCOLUMNS,SYSIBM  
SCOPE_SCHEMA,SQLCOLUMNS,SYSIBM  
SCOPE_TABLE,SQLCOLUMNS,SYSIBM  
SOURCE_DATA_TYPE,SQLCOLUMNS,SYSIBM  
SQL_DATA_TYPE,SQLCOLUMNS,SYSIBM  
SQL_DATETIME_SUB,SQLCOLUMNS,SYSIBM  
TABLE_CAT,SQLCOLUMNS,SYSIBM  
TABLE_NAME,SQLCOLUMNS,SYSIBM  
TABLE_SCHEM,SQLCOLUMNS,SYSIBM  
TYPE_NAME,SQLCOLUMNS,SYSIBM  
DEFERRABILITY,SQLFOREIGNKEYS,SYSIBM  
DELETE_RULE,SQLFOREIGNKEYS,SYSIBM  
FKCOLUMN_NAME,SQLFOREIGNKEYS,SYSIBM  
FKTABLE_CAT,SQLFOREIGNKEYS,SYSIBM  
FKTABLE_NAME,SQLFOREIGNKEYS,SYSIBM  
FKTABLE_SCHEM,SQLFOREIGNKEYS,SYSIBM  
FK_NAME,SQLFOREIGNKEYS,SYSIBM  
KEY_SEQ,SQLFOREIGNKEYS,SYSIBM  
PKCOLUMN_NAME,SQLFOREIGNKEYS,SYSIBM  
PKTABLE_CAT,SQLFOREIGNKEYS,SYSIBM  
PKTABLE_NAME,SQLFOREIGNKEYS,SYSIBM  
PKTABLE_SCHEM,SQLFOREIGNKEYS,SYSIBM  
PK_NAME,SQLFOREIGNKEYS,SYSIBM  
UNIQUE_OR_PRIMARY,SQLFOREIGNKEYS,SYSIBM  
UPDATE_RULE,SQLFOREIGNKEYS,SYSIBM  
COLUMN_NAME,SQLPRIMARYKEYS,SYSIBM  
KEY_SEQ,SQLPRIMARYKEYS,SYSIBM  
PK_NAME,SQLPRIMARYKEYS,SYSIBM  
TABLE_CAT,SQLPRIMARYKEYS,SYSIBM  
TABLE_NAME,SQLPRIMARYKEYS,SYSIBM  
TABLE_SCHEM,SQLPRIMARYKEYS,SYSIBM  
BUFFER_LENGTH,SQLPROCEDURECOLS,SYSIBM  
CHAR_OCTET_LENGTH,SQLPROCEDURECOLS,SYSIBM  
COLUMN_DEF,SQLPROCEDURECOLS,SYSIBM  
COLUMN_NAME,SQLPROCEDURECOLS,SYSIBM  
COLUMN_SIZE,SQLPROCEDURECOLS,SYSIBM  
COLUMN_TYPE,SQLPROCEDURECOLS,SYSIBM  
DATA_TYPE,SQLPROCEDURECOLS,SYSIBM  
DECIMAL_DIGITS,SQLPROCEDURECOLS,SYSIBM  
IS_NULLABLE,SQLPROCEDURECOLS,SYSIBM  
JDBC_DATA_TYPE,SQLPROCEDURECOLS,SYSIBM  
NULLABLE,SQLPROCEDURECOLS,SYSIBM  
NUM_PREC_RADIX,SQLPROCEDURECOLS,SYSIBM  
ORDINAL_POSITION,SQLPROCEDURECOLS,SYSIBM  
PROCEDURE_CAT,SQLPROCEDURECOLS,SYSIBM  
PROCEDURE_NAME,SQLPROCEDURECOLS,SYSIBM  
PROCEDURE_SCHEM,SQLPROCEDURECOLS,SYSIBM  
REMARKS,SQLPROCEDURECOLS,SYSIBM  
SQL_DATA_TYPE,SQLPROCEDURECOLS,SYSIBM  
SQL_DATETIME_SUB,SQLPROCEDURECOLS,SYSIBM  
TYPE_NAME,SQLPROCEDURECOLS,SYSIBM  
NUM_INOUT_PARAMS,SQLPROCEDURES,SYSIBM  
NUM_INPUT_PARAMS,SQLPROCEDURES,SYSIBM  
NUM_OUTPUT_PARAMS,SQLPROCEDURES,SYSIBM  
NUM_RESULT_SETS,SQLPROCEDURES,SYSIBM  
PROCEDURE_CAT,SQLPROCEDURES,SYSIBM  
PROCEDURE_NAME,SQLPROCEDURES,SYSIBM  
PROCEDURE_SCHEM,SQLPROCEDURES,SYSIBM  
PROCEDURE_TYPE,SQLPROCEDURES,SYSIBM  
REMARKS,SQLPROCEDURES,SYSIBM  
DBNAME,SQLSCHEMAS,SYSIBM  
REF_GENERATION,SQLSCHEMAS,SYSIBM  
REMARKS,SQLSCHEMAS,SYSIBM  
SELF_REF_COL_NAME,SQLSCHEMAS,SYSIBM  
TABLE_CAT,SQLSCHEMAS,SYSIBM  
TABLE_NAME,SQLSCHEMAS,SYSIBM  
TABLE_SCHEM,SQLSCHEMAS,SYSIBM  
TABLE_TYPE,SQLSCHEMAS,SYSIBM  
TYPE_CAT,SQLSCHEMAS,SYSIBM  
TYPE_NAME,SQLSCHEMAS,SYSIBM  
TYPE_SCHEM,SQLSCHEMAS,SYSIBM  
BUFFER_LENGTH,SQLSPECIALCOLUMNS,SYSIBM  
COLUMN_NAME,SQLSPECIALCOLUMNS,SYSIBM  
COLUMN_SIZE,SQLSPECIALCOLUMNS,SYSIBM  
DATA_TYPE,SQLSPECIALCOLUMNS,SYSIBM  
DECIMAL_DIGITS,SQLSPECIALCOLUMNS,SYSIBM  
JDBC_DATA_TYPE,SQLSPECIALCOLUMNS,SYSIBM  
NULLABLE,SQLSPECIALCOLUMNS,SYSIBM  
PSEUDO_COLUMN,SQLSPECIALCOLUMNS,SYSIBM  
SCOPE,SQLSPECIALCOLUMNS,SYSIBM  
TABLE_CAT,SQLSPECIALCOLUMNS,SYSIBM  
TABLE_NAME,SQLSPECIALCOLUMNS,SYSIBM  
TABLE_SCHEM,SQLSPECIALCOLUMNS,SYSIBM  
TYPE_NAME,SQLSPECIALCOLUMNS,SYSIBM  
ASC_OR_DESC,SQLSTATISTICS,SYSIBM  
CARDINALITY,SQLSTATISTICS,SYSIBM  
COLUMN_NAME,SQLSTATISTICS,SYSIBM  
FILTER_CONDITION,SQLSTATISTICS,SYSIBM  
INDEX_NAME,SQLSTATISTICS,SYSIBM  
INDEX_QUALIFIER,SQLSTATISTICS,SYSIBM  
NON_UNIQUE,SQLSTATISTICS,SYSIBM  
ORDINAL_POSITION,SQLSTATISTICS,SYSIBM  
PAGES,SQLSTATISTICS,SYSIBM  
TABLE_CAT,SQLSTATISTICS,SYSIBM  
TABLE_NAME,SQLSTATISTICS,SYSIBM  
TABLE_SCHEM,SQLSTATISTICS,SYSIBM  
TYPE,SQLSTATISTICS,SYSIBM  
DBNAME,SQLTABLEPRIVILEGES,SYSIBM  
GRANTEE,SQLTABLEPRIVILEGES,SYSIBM  
GRANTOR,SQLTABLEPRIVILEGES,SYSIBM  
IS_GRANTABLE,SQLTABLEPRIVILEGES,SYSIBM  
PRIVILEGE,SQLTABLEPRIVILEGES,SYSIBM  
TABLE_CAT,SQLTABLEPRIVILEGES,SYSIBM  
TABLE_NAME,SQLTABLEPRIVILEGES,SYSIBM  
TABLE_SCHEM,SQLTABLEPRIVILEGES,SYSIBM  
DBNAME,SQLTABLES,SYSIBM  
REF_GENERATION,SQLTABLES,SYSIBM  
REMARKS,SQLTABLES,SYSIBM  
SELF_REF_COL_NAME,SQLTABLES,SYSIBM  
TABLE_CAT,SQLTABLES,SYSIBM  
TABLE_NAME,SQLTABLES,SYSIBM  
TABLE_SCHEM,SQLTABLES,SYSIBM  
TABLE_TYPE,SQLTABLES,SYSIBM  
TYPE_CAT,SQLTABLES,SYSIBM  
TYPE_NAME,SQLTABLES,SYSIBM  
TYPE_SCHEM,SQLTABLES,SYSIBM  
DBNAME,SQLTABLETYPES,SYSIBM  
REF_GENERATION,SQLTABLETYPES,SYSIBM  
REMARKS,SQLTABLETYPES,SYSIBM  
SELF_REF_COL_NAME,SQLTABLETYPES,SYSIBM  
TABLE_CAT,SQLTABLETYPES,SYSIBM  
TABLE_NAME,SQLTABLETYPES,SYSIBM  
TABLE_SCHEM,SQLTABLETYPES,SYSIBM  
TABLE_TYPE,SQLTABLETYPES,SYSIBM  
TYPE,SQLTABLETYPES,SYSIBM  
TYPE_CAT,SQLTABLETYPES,SYSIBM  
TYPE_NAME,SQLTABLETYPES,SYSIBM  
TYPE_SCHEM,SQLTABLETYPES,SYSIBM  
AUTO_UNIQUE_VALUE,SQLTYPEINFO,SYSIBM  
CASE_SENSITIVE,SQLTYPEINFO,SYSIBM  
COLUMN_SIZE,SQLTYPEINFO,SYSIBM  
CREATE_PARAMS,SQLTYPEINFO,SYSIBM  
DATA_TYPE,SQLTYPEINFO,SYSIBM  
FIXED_PREC_SCALE,SQLTYPEINFO,SYSIBM  
INTERVAL_PRECISION,SQLTYPEINFO,SYSIBM  
JDBC_DATA_TYPE,SQLTYPEINFO,SYSIBM  
LITERAL_PREFIX,SQLTYPEINFO,SYSIBM  
LITERAL_SUFFIX,SQLTYPEINFO,SYSIBM  
LOCAL_TYPE_NAME,SQLTYPEINFO,SYSIBM  
MAXIMUM_SCALE,SQLTYPEINFO,SYSIBM  
MINIMUM_SCALE,SQLTYPEINFO,SYSIBM  
NULLABLE,SQLTYPEINFO,SYSIBM  
NUM_PREC_RADIX,SQLTYPEINFO,SYSIBM  
SEARCHABLE,SQLTYPEINFO,SYSIBM  
SQL_DATA_TYPE,SQLTYPEINFO,SYSIBM  
SQL_DATETIME_SUB,SQLTYPEINFO,SYSIBM  
TYPE_NAME,SQLTYPEINFO,SYSIBM  
UNSIGNED_ATTRIBUTE,SQLTYPEINFO,SYSIBM  
BASE_TYPE,SQLUDTS,SYSIBM  
CLASS_NAME,SQLUDTS,SYSIBM  
DATA_TYPE,SQLUDTS,SYSIBM  
REMARKS,SQLUDTS,SYSIBM  
TYPE_CAT,SQLUDTS,SYSIBM  
TYPE_MODULE,SQLUDTS,SYSIBM  
TYPE_NAME,SQLUDTS,SYSIBM  
TYPE_SCHEM,SQLUDTS,SYSIBM  
ATTR_NAME,SYSATTRIBUTES,SYSIBM  
ATTR_TYPEMODULEID,SYSATTRIBUTES,SYSIBM  
ATTR_TYPENAME,SYSATTRIBUTES,SYSIBM  
ATTR_TYPESCHEMA,SYSATTRIBUTES,SYSIBM  
CODEPAGE,SYSATTRIBUTES,SYSIBM  
COLLATIONID,SYSATTRIBUTES,SYSIBM  
COMPACT,SYSATTRIBUTES,SYSIBM  
DEFAULT,SYSATTRIBUTES,SYSIBM  
ENVID,SYSATTRIBUTES,SYSIBM  
FUNC_PATH,SYSATTRIBUTES,SYSIBM  
JAVA_FIELDNAME,SYSATTRIBUTES,SYSIBM  
LENGTH,SYSATTRIBUTES,SYSIBM  
LOGGED,SYSATTRIBUTES,SYSIBM  
NULLS,SYSATTRIBUTES,SYSIBM  
ORDINAL,SYSATTRIBUTES,SYSIBM  
QUALIFIER,SYSATTRIBUTES,SYSIBM  
SCALE,SYSATTRIBUTES,SYSIBM  
SOURCE_TYPEMODULEID,SYSATTRIBUTES,SYSIBM  
SOURCE_TYPENAME,SYSATTRIBUTES,SYSIBM  
SOURCE_TYPESCHEMA,SYSATTRIBUTES,SYSIBM  
STRINGUNITS,SYSATTRIBUTES,SYSIBM  
TARGET_TYPEMODULEID,SYSATTRIBUTES,SYSIBM  
TARGET_TYPENAME,SYSATTRIBUTES,SYSIBM  
TARGET_TYPESCHEMA,SYSATTRIBUTES,SYSIBM  
TYPEMODULEID,SYSATTRIBUTES,SYSIBM  
TYPENAME,SYSATTRIBUTES,SYSIBM  
TYPESCHEMA,SYSATTRIBUTES,SYSIBM  
EXOBJECTNAME,SYSAUDITEXCEPTIONS,SYSIBM  
EXOBJECTSCHEMA,SYSAUDITEXCEPTIONS,SYSIBM  
EXOBJECTTYPE,SYSAUDITEXCEPTIONS,SYSIBM  
OBJECTNAME,SYSAUDITEXCEPTIONS,SYSIBM  
OBJECTSCHEMA,SYSAUDITEXCEPTIONS,SYSIBM  
OBJECTTYPE,SYSAUDITEXCEPTIONS,SYSIBM  
RESERVED1,SYSAUDITEXCEPTIONS,SYSIBM  
SUBEXOBJECTTYPE,SYSAUDITEXCEPTIONS,SYSIBM  
SUBOBJECTTYPE,SYSAUDITEXCEPTIONS,SYSIBM  
ALTER_TIME,SYSAUDITPOLICIES,SYSIBM  
AUDITPOLICYID,SYSAUDITPOLICIES,SYSIBM  
AUDITPOLICYNAME,SYSAUDITPOLICIES,SYSIBM  
AUDITSTATUS,SYSAUDITPOLICIES,SYSIBM  
CHECKINGSTATUS,SYSAUDITPOLICIES,SYSIBM  
CONTEXTSTATUS,SYSAUDITPOLICIES,SYSIBM  
CREATE_TIME,SYSAUDITPOLICIES,SYSIBM  
ERRORTYPE,SYSAUDITPOLICIES,SYSIBM  
EXECUTESTATUS,SYSAUDITPOLICIES,SYSIBM  
